date,landfill_name,city,msw_received_tonnes,organic_fraction,ch4_emitted_tonnes,ambient_temp,sensor_status
2023-11-23,Perungudi,Chennai,2250.4,0.59,103.29,23.1,ACTIVE
2023-11-24,Ghazipur,Delhi,2423.2,0.52,109.53,38.6,CALIBRATING
2023-11-24,Bhalswa,Delhi,1928.4,0.48,86.39,36.6,ACTIVE
2023-11-24,Okhla,Delhi,1235.6,0.46,55.11,23.6,OFFLINE
2023-11-24,Deonar,Mumbai,2992.5,0.45,133.17,16.8,ACTIVE
2023-11-24,Pirana,Ahmedabad,2806.3,0.55,127.69,27.0,ACTIVE
2023-11-24,Perungudi,Chennai,2254.3,0.44,100.09,20.8,ACTIVE
2023-11-25,Ghazipur,Delhi,2850.6,0.57,130.27,30.6,ACTIVE
2023-11-25,Bhalswa,Delhi,1800.8,0.46,80.32,16.4,OFFLINE
2023-11-25,Okhla,Delhi,1300.3,0.55,59.16,20.4,CALIBRATING
2023-11-25,Deonar,Mumbai,3169.6,0.42,140.1,27.9,ACTIVE
2023-11-25,Pirana,Ahmedabad,2731.8,0.5,122.93,38.1,ACTIVE
2023-11-25,Perungudi,Chennai,2390.1,0.54,108.51,23.7,ACTIVE
2023-11-26,Ghazipur,Delhi,2703.4,0.51,121.92,44.6,ACTIVE
2023-11-26,Bhalswa,Delhi,1945.0,0.45,86.55,22.4,ACTIVE
2023-11-26,Okhla,Delhi,1214.4,0.59,55.74,32.2,ACTIVE
2023-11-26,Deonar,Mumbai,2756.2,0.48,123.48,25.4,ACTIVE
2023-11-26,Pirana,Ahmedabad,2771.8,0.46,123.62,30.0,ACTIVE
2023-11-26,Perungudi,Chennai,2708.9,0.56,123.53,18.8,ACTIVE
2023-11-27,Ghazipur,Delhi,2941.2,0.6,135.3,26.7,CALIBRATING
2023-11-27,Bhalswa,Delhi,2141.9,0.58,98.1,36.4,CALIBRATING
2023-11-27,Okhla,Delhi,1034.4,0.51,46.65,28.4,ACTIVE
2023-11-27,Deonar,Mumbai,2777.6,0.41,122.49,18.4,ACTIVE
2023-11-27,Pirana,Ahmedabad,2752.5,0.46,122.76,24.3,ACTIVE
2023-11-27,Perungudi,Chennai,2301.3,0.54,104.48,21.7,ACTIVE
2023-11-28,Ghazipur,Delhi,2614.4,0.45,116.34,33.7,ACTIVE
2023-11-28,Bhalswa,Delhi,1987.2,0.42,87.83,25.7,ACTIVE
2023-11-28,Okhla,Delhi,1368.5,0.4,60.21,18.3,ACTIVE
2023-11-28,Deonar,Mumbai,2996.7,0.54,136.05,27.9,ACTIVE
2023-11-28,Pirana,Ahmedabad,2258.4,0.41,99.6,43.9,ACTIVE
2023-11-28,Perungudi,Chennai,2445.7,0.43,108.34,37.3,ACTIVE
2023-11-29,Ghazipur,Delhi,2573.9,0.46,114.8,26.2,ACTIVE
2023-11-29,Bhalswa,Delhi,2104.0,0.55,95.73,41.0,ACTIVE
2023-11-29,Okhla,Delhi,1332.4,0.59,61.16,44.1,ACTIVE
2023-11-29,Deonar,Mumbai,3213.6,0.5,144.61,18.3,ACTIVE
2023-11-29,Pirana,Ahmedabad,2410.4,0.56,109.91,38.6,CALIBRATING
2023-11-29,Perungudi,Chennai,2368.6,0.42,104.69,43.9,ACTIVE
2023-11-30,Ghazipur,Delhi,2655.8,0.58,121.64,33.6,ACTIVE
2023-11-30,Bhalswa,Delhi,2136.4,0.53,96.78,32.7,ACTIVE
2023-11-30,Okhla,Delhi,1034.0,0.4,45.5,30.1,ACTIVE
2023-11-30,Deonar,Mumbai,2854.6,0.54,129.6,35.6,ACTIVE
2023-11-30,Pirana,Ahmedabad,2848.6,0.55,129.61,43.5,ACTIVE
2023-11-30,Perungudi,Chennai,2268.9,0.57,103.69,35.7,ACTIVE
2023-12-01,Ghazipur,Delhi,2486.6,0.45,110.65,19.3,ACTIVE
2023-12-01,Bhalswa,Delhi,2219.5,0.5,99.88,34.6,ACTIVE
2023-12-01,Okhla,Delhi,1297.8,0.41,57.23,22.9,ACTIVE
2023-12-01,Deonar,Mumbai,3031.6,0.49,136.12,21.5,ACTIVE
2023-12-01,Pirana,Ahmedabad,2318.6,0.55,105.5,30.0,ACTIVE
2023-12-01,Perungudi,Chennai,2439.6,0.57,111.49,16.5,ACTIVE
2023-12-02,Ghazipur,Delhi,2414.5,0.51,108.89,23.9,ACTIVE
2023-12-02,Bhalswa,Delhi,2071.1,0.55,94.24,40.6,ACTIVE
2023-12-02,Okhla,Delhi,1261.7,0.57,57.66,19.1,ACTIVE
2023-12-02,Deonar,Mumbai,2624.7,0.56,119.69,22.8,ACTIVE
2023-12-02,Pirana,Ahmedabad,2739.0,0.47,122.43,42.1,CALIBRATING
2023-12-02,Perungudi,Chennai,2550.7,0.55,116.06,39.0,ACTIVE
2023-12-03,Ghazipur,Delhi,2583.9,0.44,114.73,36.9,ACTIVE
2023-12-03,Bhalswa,Delhi,2006.5,0.45,89.29,24.0,ACTIVE
2023-12-03,Okhla,Delhi,1087.7,0.54,49.38,41.3,ACTIVE
2023-12-03,Deonar,Mumbai,2837.6,0.57,129.68,23.6,ACTIVE
2023-12-03,Pirana,Ahmedabad,2126.6,0.46,94.85,16.9,ACTIVE
2023-12-03,Perungudi,Chennai,2444.3,0.51,110.24,38.9,ACTIVE
2023-12-04,Ghazipur,Delhi,2387.8,0.42,105.54,18.6,ACTIVE
2023-12-04,Bhalswa,Delhi,1939.1,0.59,89.0,30.8,ACTIVE
2023-12-04,Okhla,Delhi,1044.5,0.55,47.52,25.5,ACTIVE
2023-12-04,Deonar,Mumbai,3189.0,0.43,141.27,23.0,ACTIVE
2023-12-04,Pirana,Ahmedabad,2466.1,0.43,109.25,33.7,ACTIVE
2023-12-04,Perungudi,Chennai,2192.8,0.43,97.14,35.0,ACTIVE
2023-12-05,Ghazipur,Delhi,2528.0,0.52,114.27,30.2,CALIBRATING
2023-12-05,Bhalswa,Delhi,2252.9,0.42,99.58,17.7,ACTIVE
2023-12-05,Okhla,Delhi,1317.4,0.53,59.68,35.6,ACTIVE
2023-12-05,Deonar,Mumbai,3428.0,0.45,152.55,22.4,ACTIVE
2023-12-05,Pirana,Ahmedabad,2837.2,0.44,125.97,37.0,ACTIVE
2023-12-05,Perungudi,Chennai,2702.6,0.44,120.0,20.5,ACTIVE
2023-12-06,Ghazipur,Delhi,2670.6,0.53,120.98,36.8,OFFLINE
2023-12-06,Bhalswa,Delhi,2209.3,0.56,100.74,16.1,ACTIVE
2023-12-06,Okhla,Delhi,1217.1,0.59,55.86,21.4,ACTIVE
2023-12-06,Deonar,Mumbai,2732.3,0.47,122.13,17.7,ACTIVE
2023-12-06,Pirana,Ahmedabad,2469.1,0.52,111.6,16.2,ACTIVE
2023-12-06,Perungudi,Chennai,2449.0,0.54,111.18,22.9,ACTIVE
2023-12-07,Ghazipur,Delhi,2796.4,0.45,124.44,17.7,ACTIVE
2023-12-07,Bhalswa,Delhi,1878.4,0.49,84.34,42.6,CALIBRATING
2023-12-07,Okhla,Delhi,1353.1,0.42,59.81,25.6,ACTIVE
2023-12-07,Deonar,Mumbai,2655.4,0.45,118.17,24.6,OFFLINE
2023-12-07,Pirana,Ahmedabad,2324.0,0.59,106.67,31.5,ACTIVE
2023-12-07,Perungudi,Chennai,2574.5,0.53,116.62,33.1,ACTIVE
2023-12-08,Ghazipur,Delhi,3202.2,0.41,141.22,29.7,ACTIVE
2023-12-08,Bhalswa,Delhi,1907.6,0.54,86.61,25.3,ACTIVE
2023-12-08,Okhla,Delhi,1189.4,0.44,52.81,29.1,CALIBRATING
2023-12-08,Deonar,Mumbai,2850.1,0.59,130.82,44.4,ACTIVE
2023-12-08,Pirana,Ahmedabad,2795.8,0.56,127.49,37.1,ACTIVE
2023-12-08,Perungudi,Chennai,2634.7,0.55,119.88,16.8,ACTIVE
2023-12-09,Ghazipur,Delhi,2753.0,0.47,123.06,40.0,ACTIVE
2023-12-09,Bhalswa,Delhi,2108.0,0.52,95.28,24.2,OFFLINE
2023-12-09,Okhla,Delhi,1344.6,0.51,60.64,30.8,ACTIVE
2023-12-09,Deonar,Mumbai,2657.1,0.57,121.43,36.5,ACTIVE
2023-12-09,Pirana,Ahmedabad,2405.5,0.57,109.93,18.2,ACTIVE
2023-12-09,Perungudi,Chennai,2159.5,0.55,98.26,20.9,ACTIVE
2023-12-10,Ghazipur,Delhi,2614.4,0.5,117.65,24.3,ACTIVE
2023-12-10,Bhalswa,Delhi,1974.1,0.53,89.43,27.9,ACTIVE
2023-12-10,Okhla,Delhi,1148.7,0.42,50.77,31.3,ACTIVE
2023-12-10,Deonar,Mumbai,3213.5,0.6,147.82,29.3,ACTIVE
2023-12-10,Pirana,Ahmedabad,2156.4,0.51,97.25,27.1,ACTIVE
2023-12-10,Perungudi,Chennai,2229.0,0.59,102.31,32.1,ACTIVE
2023-12-11,Ghazipur,Delhi,3074.7,0.45,136.82,44.5,ACTIVE
2023-12-11,Bhalswa,Delhi,2224.1,0.58,101.86,26.1,CALIBRATING
2023-12-11,Okhla,Delhi,1062.7,0.55,48.35,19.0,ACTIVE
2023-12-11,Deonar,Mumbai,2764.5,0.47,123.57,15.4,ACTIVE
2023-12-11,Pirana,Ahmedabad,2302.8,0.43,102.01,27.5,ACTIVE
2023-12-11,Perungudi,Chennai,2246.4,0.56,102.44,31.7,ACTIVE
2023-12-12,Ghazipur,Delhi,2698.1,0.45,120.07,23.0,ACTIVE
2023-12-12,Bhalswa,Delhi,1809.7,0.41,79.81,16.8,ACTIVE
2023-12-12,Okhla,Delhi,1181.6,0.57,54.0,25.3,ACTIVE
2023-12-12,Deonar,Mumbai,2951.2,0.58,135.16,15.2,ACTIVE
2023-12-12,Pirana,Ahmedabad,2760.1,0.47,123.38,44.1,ACTIVE
2023-12-12,Perungudi,Chennai,2403.8,0.57,109.85,23.2,ACTIVE
2023-12-13,Ghazipur,Delhi,2945.7,0.45,131.08,43.2,ACTIVE
2023-12-13,Bhalswa,Delhi,1969.8,0.46,87.85,22.6,CALIBRATING
2023-12-13,Okhla,Delhi,1270.1,0.45,56.52,33.3,ACTIVE
2023-12-13,Deonar,Mumbai,3078.5,0.58,141.0,21.8,ACTIVE
2023-12-13,Pirana,Ahmedabad,2534.6,0.56,115.58,28.9,ACTIVE
2023-12-13,Perungudi,Chennai,2299.1,0.57,105.07,17.6,ACTIVE
2023-12-14,Ghazipur,Delhi,2566.7,0.55,116.78,19.3,ACTIVE
2023-12-14,Bhalswa,Delhi,1729.5,0.55,78.69,18.1,ACTIVE
2023-12-14,Okhla,Delhi,1335.6,0.44,59.3,41.9,ACTIVE
2023-12-14,Deonar,Mumbai,2729.2,0.59,125.27,17.6,ACTIVE
2023-12-14,Pirana,Ahmedabad,2846.6,0.6,130.94,33.2,ACTIVE
2023-12-14,Perungudi,Chennai,2169.5,0.41,95.67,23.1,ACTIVE
2023-12-15,Ghazipur,Delhi,2486.4,0.5,111.89,20.4,ACTIVE
2023-12-15,Bhalswa,Delhi,2052.3,0.48,91.94,40.4,ACTIVE
2023-12-15,Okhla,Delhi,1367.7,0.51,61.68,32.4,ACTIVE
2023-12-15,Deonar,Mumbai,3294.0,0.56,150.21,16.8,ACTIVE
2023-12-15,Pirana,Ahmedabad,2389.4,0.52,108.0,40.2,CALIBRATING
2023-12-15,Perungudi,Chennai,2758.2,0.49,123.84,36.0,ACTIVE
2023-12-16,Ghazipur,Delhi,3050.3,0.52,137.87,26.9,ACTIVE
2023-12-16,Bhalswa,Delhi,1923.1,0.54,87.31,40.9,ACTIVE
2023-12-16,Okhla,Delhi,1267.3,0.46,56.52,44.0,CALIBRATING
2023-12-16,Deonar,Mumbai,2938.6,0.59,134.88,20.0,ACTIVE
2023-12-16,Pirana,Ahmedabad,2844.0,0.42,125.7,24.4,ACTIVE
2023-12-16,Perungudi,Chennai,2253.0,0.47,100.71,38.8,ACTIVE
2023-12-17,Ghazipur,Delhi,3054.0,0.51,137.74,37.1,ACTIVE
2023-12-17,Bhalswa,Delhi,1994.4,0.48,89.35,37.9,ACTIVE
2023-12-17,Okhla,Delhi,1170.1,0.48,52.42,20.2,ACTIVE
2023-12-17,Deonar,Mumbai,3204.1,0.41,141.3,18.1,ACTIVE
2023-12-17,Pirana,Ahmedabad,2620.0,0.59,120.26,18.6,ACTIVE
2023-12-17,Perungudi,Chennai,2287.5,0.55,104.08,31.8,ACTIVE
2023-12-18,Ghazipur,Delhi,2441.0,0.49,109.6,18.4,ACTIVE
2023-12-18,Bhalswa,Delhi,2294.9,0.58,105.11,32.4,ACTIVE
2023-12-18,Okhla,Delhi,1238.4,0.55,56.35,36.1,ACTIVE
2023-12-18,Deonar,Mumbai,3440.1,0.59,157.9,15.7,ACTIVE
2023-12-18,Pirana,Ahmedabad,2458.8,0.59,112.86,33.3,ACTIVE
2023-12-18,Perungudi,Chennai,2368.1,0.42,104.67,30.4,ACTIVE
2023-12-19,Ghazipur,Delhi,2538.8,0.54,115.26,44.9,ACTIVE
2023-12-19,Bhalswa,Delhi,1789.8,0.58,81.97,35.4,ACTIVE
2023-12-19,Okhla,Delhi,1189.8,0.45,52.95,44.7,ACTIVE
2023-12-19,Deonar,Mumbai,3044.8,0.57,139.15,22.7,ACTIVE
2023-12-19,Pirana,Ahmedabad,2570.3,0.59,117.98,37.1,ACTIVE
2023-12-19,Perungudi,Chennai,2644.0,0.52,119.51,41.5,ACTIVE
2023-12-20,Ghazipur,Delhi,2927.5,0.46,130.57,28.2,ACTIVE
2023-12-20,Bhalswa,Delhi,1780.5,0.43,78.88,34.8,ACTIVE
2023-12-20,Okhla,Delhi,1327.5,0.49,59.6,37.7,ACTIVE
2023-12-20,Deonar,Mumbai,3025.2,0.47,135.23,28.9,ACTIVE
2023-12-20,Pirana,Ahmedabad,2273.8,0.51,102.55,39.6,ACTIVE
2023-12-20,Perungudi,Chennai,2195.3,0.57,100.33,28.4,CALIBRATING
2023-12-21,Ghazipur,Delhi,2445.8,0.41,107.86,42.3,CALIBRATING
2023-12-21,Bhalswa,Delhi,1918.8,0.52,86.73,41.8,ACTIVE
2023-12-21,Okhla,Delhi,1239.3,0.56,56.51,15.9,ACTIVE
2023-12-21,Deonar,Mumbai,2678.2,0.53,121.32,44.0,ACTIVE
2023-12-21,Pirana,Ahmedabad,2715.1,0.4,119.46,31.1,ACTIVE
2023-12-21,Perungudi,Chennai,2598.2,0.57,118.74,41.0,ACTIVE
2023-12-22,Ghazipur,Delhi,2915.2,0.4,128.27,32.3,ACTIVE
2023-12-22,Bhalswa,Delhi,2232.5,0.57,102.03,21.0,CALIBRATING
2023-12-22,Okhla,Delhi,1301.9,0.42,57.54,26.8,ACTIVE
2023-12-22,Deonar,Mumbai,3411.0,0.43,151.11,29.2,ACTIVE
2023-12-22,Pirana,Ahmedabad,2214.2,0.42,97.87,28.6,ACTIVE
2023-12-22,Perungudi,Chennai,2590.0,0.53,117.33,32.8,CALIBRATING
2023-12-23,Ghazipur,Delhi,2977.7,0.43,131.91,33.3,CALIBRATING
2023-12-23,Bhalswa,Delhi,1849.4,0.45,82.3,27.4,CALIBRATING
2023-12-23,Okhla,Delhi,1310.6,0.43,58.06,29.3,ACTIVE
2023-12-23,Deonar,Mumbai,2854.7,0.42,126.18,21.1,ACTIVE
2023-12-23,Pirana,Ahmedabad,2278.5,0.45,101.39,19.5,ACTIVE
2023-12-23,Perungudi,Chennai,2395.3,0.58,109.7,43.0,ACTIVE
2023-12-24,Ghazipur,Delhi,2605.8,0.46,116.22,39.6,ACTIVE
2023-12-24,Bhalswa,Delhi,2087.5,0.47,93.31,20.1,ACTIVE
2023-12-24,Okhla,Delhi,1339.4,0.58,61.34,19.3,ACTIVE
2023-12-24,Deonar,Mumbai,3392.5,0.56,154.7,45.0,ACTIVE
2023-12-24,Pirana,Ahmedabad,2290.6,0.42,101.24,30.3,ACTIVE
2023-12-24,Perungudi,Chennai,2736.6,0.45,121.78,28.3,ACTIVE
2023-12-25,Ghazipur,Delhi,3000.7,0.58,137.43,33.5,ACTIVE
2023-12-25,Bhalswa,Delhi,1867.6,0.56,85.16,41.7,ACTIVE
2023-12-25,Okhla,Delhi,1151.6,0.48,51.59,34.7,ACTIVE
2023-12-25,Deonar,Mumbai,2813.5,0.54,127.73,30.9,ACTIVE
2023-12-25,Pirana,Ahmedabad,2160.0,0.56,98.5,39.2,ACTIVE
2023-12-25,Perungudi,Chennai,2470.7,0.48,110.69,34.5,ACTIVE
2023-12-26,Ghazipur,Delhi,2658.2,0.45,118.29,25.4,ACTIVE
2023-12-26,Bhalswa,Delhi,1977.1,0.58,90.55,33.5,ACTIVE
2023-12-26,Okhla,Delhi,1117.4,0.46,49.84,29.3,ACTIVE
2023-12-26,Deonar,Mumbai,3266.7,0.58,149.61,31.3,OFFLINE
2023-12-26,Pirana,Ahmedabad,2276.1,0.5,102.42,42.4,ACTIVE
2023-12-26,Perungudi,Chennai,2377.1,0.54,107.92,33.9,ACTIVE
2023-12-27,Ghazipur,Delhi,2628.7,0.55,119.61,27.1,ACTIVE
2023-12-27,Bhalswa,Delhi,1705.7,0.56,77.78,33.9,ACTIVE
2023-12-27,Okhla,Delhi,1205.4,0.49,54.12,26.6,ACTIVE
2023-12-27,Deonar,Mumbai,2731.2,0.46,121.81,18.7,ACTIVE
2023-12-27,Pirana,Ahmedabad,2490.7,0.58,114.07,27.3,ACTIVE
2023-12-27,Perungudi,Chennai,2284.5,0.54,103.72,36.8,ACTIVE
2023-12-28,Ghazipur,Delhi,2784.5,0.57,127.25,26.7,ACTIVE
2023-12-28,Bhalswa,Delhi,2249.4,0.46,100.32,25.9,ACTIVE
2023-12-28,Okhla,Delhi,1169.8,0.49,52.52,22.9,ACTIVE
2023-12-28,Deonar,Mumbai,3096.4,0.5,139.34,27.8,ACTIVE
2023-12-28,Pirana,Ahmedabad,2650.7,0.47,118.49,43.6,ACTIVE
2023-12-28,Perungudi,Chennai,2420.4,0.42,106.98,24.6,ACTIVE
2023-12-29,Ghazipur,Delhi,2903.6,0.5,130.66,29.7,ACTIVE
2023-12-29,Bhalswa,Delhi,2294.0,0.59,105.29,27.7,ACTIVE
2023-12-29,Okhla,Delhi,1057.2,0.42,46.73,28.4,ACTIVE
2023-12-29,Deonar,Mumbai,2969.0,0.48,133.01,38.9,ACTIVE
2023-12-29,Pirana,Ahmedabad,2713.5,0.58,124.28,39.2,ACTIVE
2023-12-29,Perungudi,Chennai,2110.4,0.42,93.28,31.4,ACTIVE
2023-12-30,Ghazipur,Delhi,2968.3,0.56,135.35,40.2,ACTIVE
2023-12-30,Bhalswa,Delhi,2073.3,0.47,92.68,17.2,ACTIVE
2023-12-30,Okhla,Delhi,1200.2,0.44,53.29,39.5,ACTIVE
2023-12-30,Deonar,Mumbai,2947.2,0.42,130.27,24.3,ACTIVE
2023-12-30,Pirana,Ahmedabad,2672.8,0.47,119.47,16.6,ACTIVE
2023-12-30,Perungudi,Chennai,2269.6,0.47,101.45,19.0,ACTIVE
2023-12-31,Ghazipur,Delhi,2829.1,0.54,128.44,17.7,ACTIVE
2023-12-31,Bhalswa,Delhi,1750.7,0.45,77.91,19.9,ACTIVE
2023-12-31,Okhla,Delhi,1287.7,0.58,58.98,35.7,ACTIVE
2023-12-31,Deonar,Mumbai,3273.4,0.5,147.3,17.9,CALIBRATING
2023-12-31,Pirana,Ahmedabad,2608.8,0.45,116.09,25.7,ACTIVE
2023-12-31,Perungudi,Chennai,2749.5,0.44,122.08,19.0,ACTIVE
